Population,Per Capita Income,Average Rent,City,Median Household Income
89083.0,20091.0,888.5,DELTONA,47702.5
355.0,20572.0,,DEMA,45455.0
4904.0,67070.0,2001.0,DEMAREST,138631.0
26116.0,20180.5,629.0,DEMING,33096.0
8037.0,23919.0,334.0,DEMOPOLIS,36649.0
7353.0,17399.0,532.0,DEMOREST,41703.0
13311.0,26863.0,654.0,DEMOTTE,60539.0
6820.0,29058.0,738.0,DENAIR,70269.0
422.0,25281.0,678.0,DENALI NATIONAL PARK,44537.0
158.0,12028.0,,DENBO,14931.0
809.0,24863.0,427.0,DENDRON,50362.0
75002.0,25604.0,610.0,DENHAM SPRINGS,62172.0
112.0,36751.0,,DENHOFF,29750.0
30.0,,,DENIO,
40588.0,23402.8,459.5,DENISON,39098.8
14423.0,24297.6,438.5,DENMARK,44382.0
413.0,16780.0,293.0,DENNARD,27833.0
1149.0,7588.0,,DENNEHOTSO,22361.0
5045.0,24211.3,598.0,DENNIS,47559.7
3138.0,27757.0,908.0,DENNIS PORT,46510.0
6428.0,24944.3,517.5,DENNISON,57010.3
376.0,17415.0,,DENNISTON,29091.0
682.0,18438.0,492.0,DENNYSVILLE,37250.0
1554.0,28350.0,432.0,DENT,46319.0
165356.0,25474.7,590.2,DENTON,50477.2
1023380.0,32467.0,826.8,DENVER,55145.5
6192.0,22743.0,348.0,DENVER CITY,54697.0
17742.0,51155.0,1427.0,DENVILLE,105597.0
2647.0,22474.0,300.0,DEPAUW,50347.0
25792.0,22553.0,511.5,DEPEW,45062.5
2650.0,25237.0,820.0,DEPOE BAY,43333.0
1526.0,16947.0,263.0,DEPORT,44043.0
3846.0,22928.0,498.0,DEPOSIT,42193.0
1744.0,15922.0,418.0,DEPUE,38833.0
1812.0,18678.0,484.0,DEPUTY,35402.0
7449.0,19941.0,424.0,DEQUINCY,39311.0
49571.0,26241.5,680.8,DERBY,54898.8
1648.0,24996.0,526.0,DERBY LINE,45000.0
24766.0,22405.0,447.0,DERIDDER,46123.0
3714.0,10743.0,289.0,DERMOTT,20226.0
200.0,55586.0,,DERRICK CITY,81118.0
39855.0,26023.5,707.0,DERRY,55836.5
275.0,18390.0,,DERWENT,26402.0
14176.0,51908.0,1667.0,DERWOOD,120603.0
4674.0,28457.0,701.0,DES ALLEMANDS,65744.0
3548.0,17116.5,245.0,DES ARC,28556.0
418.0,38966.0,,DES LACS,78667.0
213427.0,24474.6,622.1,DES MOINES,43940.0
89543.0,27056.5,855.0,DES PLAINES,57110.5
1487.0,28388.0,816.0,DESCANSO,53843.0
343.0,21789.0,,DESDEMONA,45050.0
383.0,9075.0,188.0,DESERT CENTER,27031.0
44456.0,17756.5,686.0,DESERT HOT SPRINGS,35480.5
558.0,29942.0,,DESHA,79375.0
3945.0,22201.0,402.0,DESHLER,47686.0
290.0,15801.0,147.0,DESMET,29792.0
49839.0,28055.0,760.0,DESOTO,61729.0
16158.0,38204.0,1058.0,DESTIN,62577.0
12943.0,30774.0,894.0,DESTREHAN,67107.0
670114.0,16050.7,546.4,DETROIT,27362.3
16260.0,27286.0,562.0,DETROIT LAKES,51207.0
1702.0,14154.0,,DEVENS,77396.0
1124.0,26611.0,355.0,DEVERS,44625.0
7637.0,21422.0,360.0,DEVILLE,49284.0
318.0,22177.0,565.0,DEVILS ELBOW,23050.0
9772.0,26422.0,440.0,DEVILS LAKE,47705.0
188.0,22048.0,,DEVILS TOWER,79875.0
9672.0,20525.0,503.0,DEVINE,47306.0
392.0,29018.0,437.0,DEVOL,52083.0
6935.0,64526.0,1265.0,DEVON,96346.0
970.0,15561.0,355.0,DEWAR,37159.0
284.0,30743.0,,DEWART,86115.0
65.0,47849.0,,DEWEESE,40313.0
15140.0,27567.3,672.5,DEWEY,52081.3
1182.0,35799.5,578.0,DEWEYVILLE,52574.0
19443.0,31260.0,541.3,DEWITT,54757.3
729.0,25902.0,,DEWITTVILLE,62736.0
2164.0,19460.0,480.0,DEWY ROSE,43108.0
51059.0,24524.4,505.2,DEXTER,52256.7
504.0,17068.0,251.0,DEXTER CITY,30625.0
1124.0,166822.0,,DIABLO,223893.0
902.0,19728.0,353.0,DIAGONAL,47083.0
5850.0,27328.0,564.0,DIAMOND,50737.0
47273.0,34785.0,1670.0,DIAMOND BAR,88819.0
181.0,18185.0,,DIAMOND CITY,31771.0
929.0,33652.0,1046.0,DIAMOND POINT,66429.0
4893.0,24958.0,1139.0,DIAMOND SPRINGS,57340.0
8777.0,31848.0,853.0,DIAMONDHEAD,68161.0
615.0,31151.0,735.0,DIAMONDVILLE,53167.0
4477.0,18186.5,758.0,DIANA,39190.5
8567.0,21499.0,817.0,DIBERVILLE,45245.0
10388.0,16107.0,377.0,DIBOLL,45979.0
1001.0,23062.0,277.5,DICKENS,47530.7
1597.0,40728.0,1032.0,DICKERSON,78608.0
202.0,17406.0,,DICKERSON RUN,47750.0
111.0,31931.0,,DICKEY,62917.0
1069.0,24351.0,474.0,DICKEYVILLE,51190.0
63139.0,26476.0,627.5,DICKINSON,65559.7
830.0,20977.0,,DICKINSON CENTER,45903.0
27780.0,20678.0,585.0,DICKSON,42430.0
2235.0,15912.0,324.0,DIERKS,38317.0
2185.0,22085.0,458.0,DIETERICH,47788.0
810.0,15442.0,535.0,DIETRICH,44524.0
11.0,,,DIGGS,
4446.0,30766.5,656.0,DIGHTON,68298.0
3099.0,29894.0,315.5,DIKE,60405.0
850.0,23276.0,250.0,DILL CITY,38571.0
1580.0,28577.0,602.0,DILLARD,46946.0
110.0,25080.0,,DILLE,54444.0
464.0,23844.0,311.0,DILLER,47404.0
4560.0,13709.0,439.0,DILLEY,38789.0
1287.0,19956.0,378.0,DILLINER,42143.0
2400.0,30583.0,876.0,DILLINGHAM,67981.0
34033.0,21975.7,584.0,DILLON,41271.0
70.0,47346.0,,DILLON BEACH,45139.0
3116.0,21361.0,389.0,DILLONVALE,42650.0
4378.0,23721.0,544.0,DILLSBORO,54796.0
18318.0,31345.0,604.0,DILLSBURG,68684.0
89.0,20445.0,,DILLTOWN,33750.0
9193.0,14342.0,438.0,DILLWYN,36803.0
4047.0,21554.0,570.0,DILWORTH,46116.0
1094.0,25623.0,405.0,DIME BOX,53911.0
5080.0,18702.0,543.0,DIMMITT,29805.0
796.0,25944.5,321.0,DIMOCK,54075.0
5763.0,29106.0,671.0,DIMONDALE,58696.0
1229.0,16357.0,275.0,DINGESS,33185.0
12.0,,,DINGLE,
7398.0,23445.0,996.0,DINGMANS FERRY,58110.0
461.0,20930.0,526.0,DINOSAUR,38250.0
29022.0,13752.0,648.0,DINUBA,38110.0
4190.0,20347.0,530.0,DINWIDDIE,51074.0
13083.0,46490.0,1885.0,DISCOVERY BAY,111290.0
182.0,17891.0,542.0,DISNEY,28750.0
7090.0,27055.0,936.0,DISPUTANTA,73041.0
117.0,15743.0,,DISTANT,40568.0
38415.0,28509.0,1024.0,DISTRICT HEIGHTS,61188.0
5336.0,24408.0,543.0,DITTMER,52621.0
1539.0,26463.0,563.0,DIVERNON,60842.0
4100.0,32147.0,545.0,DIVIDE,57857.0
1784.0,24634.0,337.5,DIX,40706.5
3148.0,20274.0,185.0,DIXFIELD,44575.0
1628.0,19783.7,380.0,DIXIE,41272.7
1204.0,24067.0,535.0,DIXMONT,52813.0
56427.0,23811.7,504.9,DIXON,50031.9
1213.0,16775.0,384.0,DIXON SPRINGS,39758.0
1756.0,17708.0,99.0,DIXONS MILLS,28333.0
239.0,15476.0,,DIXONVILLE,38750.0
366.0,27968.0,,DOBBINS,56771.0
10948.0,47914.0,1389.0,DOBBS FERRY,105000.0
9221.0,19569.0,399.0,DOBSON,35711.0
303.0,19656.0,,DOCENA,42321.0
932.0,24720.0,448.0,DODD CITY,51438.0
1385.0,23159.0,280.0,DODDRIDGE,39821.0
450.0,12851.0,290.0,DODDSVILLE,27500.0
1906.0,22170.2,318.0,DODGE,40087.7
4029.0,27026.0,505.0,DODGE CENTER,61518.0
30507.0,19325.0,476.0,DODGE CITY,50663.0
0.0,,,DODGERTOWN,
7355.0,21978.5,566.5,DODGEVILLE,41674.5
2654.0,16774.7,334.0,DODSON,42024.7
99.0,17170.0,,DOE HILL,37500.0
1108.0,18616.0,364.0,DOE RUN,18764.0
2747.0,18043.0,372.0,DOERUN,38900.0
348.0,27455.0,,DOLA,39607.0
2199.0,17378.0,280.0,DOLAN SPRINGS,25563.0
447.0,36567.0,354.0,DOLAND,54219.0
3853.0,19432.0,419.0,DOLGEVILLE,39444.0
736.0,22122.0,337.0,DOLLAR BAY,32986.0
313.0,52444.0,,DOLLIVER,69107.0
1499.0,18197.0,531.0,DOLOMITE,39272.0
5207.0,23951.0,722.0,DOLORES,48500.0
99.0,13909.0,,DOLPH,
514.0,20705.0,,DOLPHIN,34438.0
22978.0,20732.0,886.0,DOLTON,48012.0
283.0,16500.0,,DONA ANA,55000.0
977.0,31045.0,667.0,DONAHUE,65583.0
750.0,25541.0,1000.0,DONALD,57813.0
3038.0,21222.0,395.0,DONALDS,36920.0
2375.0,19880.0,330.0,DONALDSON,38310.0
11282.0,18635.0,398.0,DONALDSONVILLE,35586.0
8016.0,18167.0,375.0,DONALSONVILLE,30307.0
712.0,22015.0,290.0,DONEGAL,35179.0
2130.0,19586.0,345.0,DONGOLA,43309.0
671.0,21334.0,523.0,DONIE,48359.0
11868.0,22298.0,452.0,DONIPHAN,49701.0
37256.0,10613.0,387.0,DONNA,25338.0
3079.0,25298.0,375.5,DONNELLSON,50509.5
1461.0,22176.5,423.5,DONNELLY,43456.0
345.0,27397.0,475.0,DONNELSVILLE,42031.0
207.0,20154.0,,DONNER,39792.0
271.0,39574.0,,DONNYBROOK,60156.0
4978.0,16355.0,443.0,DONORA,31107.0
590.0,23796.0,399.0,DONOVAN,50000.0
8.0,13475.0,,DOOLE,
995.0,19235.0,342.0,DOON,47670.0
8701.0,29876.7,417.0,DORA,49972.3
38303.0,14374.0,564.0,DORADO,28306.0
138.0,33782.0,,DORAN,55357.0
91918.0,24108.4,708.7,DORCHESTER,44540.9
51382.0,22891.0,1021.0,DORCHESTER CENTER,48841.0
831.0,17585.0,569.0,DORENA,31607.0
1223.0,20154.0,434.0,DORNSIFE,47917.0
1858.0,28522.5,717.0,DOROTHY,56385.0
9578.0,24331.0,542.0,DORR,70093.0
260.0,22546.0,,DORRANCE,52841.0
1193.0,16091.0,511.0,DORRIS,29792.0
3020.0,28446.5,1003.0,DORSET,58943.0
812.0,41515.0,,DORSEY,69417.0
9825.0,13805.0,563.0,DOS PALOS,34579.0
84.0,31507.0,,DOS RIOS,52159.0
283.0,41988.0,613.0,DOSS,63393.0
1698.0,30714.0,406.0,DOSWELL,69833.0
82042.0,25987.3,541.0,DOTHAN,46331.3
4596.0,17317.0,308.0,DOUBLE SPRINGS,33180.0
289.0,15008.0,,DOUCETTE,43512.0
605.0,25153.0,,DOUDS,48250.0
534.0,22998.3,465.0,DOUGHERTY,42444.0
73361.0,25821.5,594.3,DOUGLAS,51425.3
1204.0,24779.0,729.0,DOUGLAS CITY,41776.0
5042.0,25582.5,552.5,DOUGLASS,56328.5
15877.0,26140.0,829.0,DOUGLASSVILLE,54458.0
104406.0,23596.5,762.0,DOUGLASVILLE,54710.5
7248.0,38393.0,866.0,DOUSMAN,81619.0
1180.0,22513.0,531.0,DOVE CREEK,39479.0
212944.0,26843.9,631.1,DOVER,58101.0
180.0,19047.0,,DOVER AFB,
4583.0,24350.0,486.0,DOVER FOXCROFT,43779.0
4929.0,29843.0,904.0,DOVER PLAINS,56859.0
64.0,18620.0,,DOVRAY,23125.0
987.0,23689.0,475.0,DOW,46382.0
846.0,21278.0,361.0,DOW CITY,41053.0
14493.0,19383.0,493.0,DOWAGIAC,36846.0
504.0,54976.5,380.0,DOWELL,88324.0
1432.0,17400.0,350.0,DOWELLTOWN,26979.0
1337.0,24769.0,518.0,DOWLING,52537.0
56059.0,42888.5,986.5,DOWNERS GROVE,83305.0
113599.0,22077.5,971.8,DOWNEY,58430.8
250.0,20367.0,,DOWNIEVILLE,50917.0
1498.0,18088.0,392.5,DOWNING,43925.5
46691.0,42761.0,1025.0,DOWNINGTOWN,91997.0
2905.0,36108.0,452.0,DOWNS,59523.5
4963.0,21218.0,469.5,DOWNSVILLE,45813.0
869.0,31705.0,318.0,DOWS,52222.0
2315.0,19375.0,608.0,DOYLE,36069.0
404.0,16552.0,,DOYLESBURG,41458.0
56899.0,35777.0,983.2,DOYLESTOWN,77312.2
3250.0,22830.0,428.0,DOYLINE,38632.0
1784.0,22987.0,331.0,DOZIER,34679.0
29968.0,32690.0,1047.0,DRACUT,78169.0
319.0,25327.0,,DRAGOON,58750.0
2108.0,18556.0,489.0,DRAIN,39792.0
1364.0,34840.5,325.0,DRAKE,42820.0
2330.0,14633.0,346.0,DRAKES BRANCH,27803.0
1632.0,19216.0,384.0,DRAKESBORO,30000.0
1231.0,31003.0,322.0,DRAKESVILLE,59023.0
45253.0,27870.0,690.0,DRAPER,64074.3
1886.0,18757.0,,DRASCO,32163.0
1838.0,25305.0,326.0,DRAVOSBURG,41786.0
334.0,37420.0,,DRAYDEN,118646.0
1429.0,19272.0,467.0,DRAYTON,37703.5
12832.0,22432.2,507.2,DRESDEN,42142.8
5558.0,53710.0,1285.0,DRESHER,110000.0
2337.0,26182.0,594.0,DRESSER,57500.0
3876.0,9547.0,274.0,DREW,25857.0
747.0,14656.0,512.0,DREWRYVILLE,23857.0
196.0,26629.0,383.0,DREWSEY,36429.0
237.0,34096.0,870.0,DREWSVILLE,34231.0
3578.0,21332.5,453.0,DREXEL,40646.0
30324.0,32455.0,815.0,DREXEL HILL,66783.0
560.0,20919.0,,DRIFT,30833.0
155.0,22590.0,,DRIFTING,50179.0
501.0,19450.0,,DRIFTON,59722.0
3800.0,30219.5,1115.0,DRIFTWOOD,63301.5
3782.0,22034.0,662.0,DRIGGS,52292.0
14660.0,40232.0,840.0,DRIPPING SPRINGS,89899.0
843.0,19201.5,468.5,DRISCOLL,38345.5
105.0,15663.0,,DRIVER,51429.0
2053.0,23837.3,401.7,DRUMMOND,33625.0
1029.0,27000.0,317.0,DRUMMOND ISLAND,42802.0
6572.0,22207.0,538.0,DRUMMONDS,61125.0
1446.0,16594.0,811.0,DRUMORE,43077.0
3637.0,17962.0,277.0,DRUMRIGHT,34461.0
9432.0,30915.0,1069.0,DRUMS,67753.0
480.0,26789.5,278.0,DRURY,54278.0
2383.0,18892.0,477.0,DRY BRANCH,27586.0
944.0,19381.5,,DRY CREEK,45145.5
4682.0,20969.0,460.0,DRY FORK,42473.0
4932.0,23171.0,749.0,DRY PRONG,50259.0
10571.0,21175.0,553.0,DRY RIDGE,49328.0
469.0,16703.0,442.0,DRY RUN,36765.0
349.0,22003.0,,DRYBRANCH,35769.0
12013.0,21558.0,530.7,DRYDEN,57029.5
152.0,15784.0,,DRYFORK,32045.0
267.0,22419.0,,DRYTOWN,73555.0
20293.0,29426.7,310.7,DU BOIS,46406.7
487.0,15650.0,285.0,DU PONT,34628.0
8835.0,22184.0,379.0,DU QUOIN,37407.0
2446.0,36012.0,531.0,DUANESBURG,91300.0
25925.0,40916.0,1586.5,DUARTE,72377.0
3974.0,23069.0,442.0,DUBACH,47038.0
1522.0,17587.0,181.0,DUBBERLY,27266.0
172937.0,29423.3,728.2,DUBLIN,59203.0
4380.0,23850.7,397.3,DUBOIS,43680.3
153.0,52349.0,,DUBRE,34773.0
72045.0,29107.0,590.7,DUBUQUE,57515.0
3780.0,20831.0,654.0,DUCHESNE,45625.0
1567.0,17953.0,606.0,DUCK,24679.0
174.0,24083.0,,DUCK CREEK VILLAGE,45114.0
2492.0,14555.0,331.0,DUCK HILL,30000.0
1223.0,19363.0,,DUCK RIVER,41289.0
453.0,16581.0,300.0,DUCKTOWN,20250.0
242.0,22738.0,705.0,DUCKWATER,27500.0
845.0,12442.0,570.0,DUCOR,29375.0
24940.0,22552.2,474.0,DUDLEY,49875.8
1691.0,16034.0,213.0,DUE WEST,53958.0
304.0,19971.0,568.0,DUENWEG,40694.0
1656.0,14332.0,262.0,DUFF,33931.0
5616.0,17132.0,369.0,DUFFIELD,33137.0
843.0,24256.0,639.0,DUFUR,48750.0
1846.0,23995.0,213.0,DUGGER,52880.0
1052.0,20598.0,428.0,DUGSPUR,42672.0
1046.0,23898.0,677.0,DUGWAY,64063.0
612.0,18963.0,330.0,DUKE,37891.0
685.0,25928.0,433.0,DUKE CENTER,42250.0
117.0,21352.0,,DUKEDOM,17000.0
873.0,21522.0,,DULAC,55333.0
3405.0,16182.0,258.0,DULCE,39725.0
225563.0,25981.8,705.0,DULUTH,50728.9
884.0,15957.0,,DULZURA,64926.0
23333.0,19480.3,370.0,DUMAS,35490.0
32176.0,38849.5,1514.0,DUMFRIES,96132.0
19664.0,31165.0,682.3,DUMONT,66508.0
15421.0,20944.0,483.8,DUNBAR,43109.8
2774.0,42354.0,1110.0,DUNBARTON,99464.0
44391.0,20580.6,481.2,DUNCAN,42405.8
1273.0,26339.0,581.0,DUNCAN FALLS,55592.0
9098.0,29388.0,566.0,DUNCANNON,63655.0
0.0,,,DUNCANS MILLS,
12412.0,29443.0,538.0,DUNCANSVILLE,48678.0
41983.0,22713.3,693.3,DUNCANVILLE,51522.7
879.0,28336.0,421.0,DUNCOMBE,49432.0
54523.0,23611.0,815.0,DUNDALK,48267.0
2876.0,27690.7,716.0,DUNDAS,56368.0
43083.0,25127.3,556.8,DUNDEE,54495.2
37580.0,29382.0,770.0,DUNEDIN,47676.0
14330.0,41983.0,1181.0,DUNELLEN,94562.0
176.0,21221.0,515.0,DUNFERMLINE,47125.0
1172.0,15437.0,214.0,DUNGANNON,23219.0
2028.0,26000.0,466.0,DUNKERTON,64583.0
27297.0,25414.2,687.2,DUNKIRK,58035.0
23237.0,29745.0,547.3,DUNLAP,55840.8
394.0,24180.0,417.0,DUNLEVY,43750.0
156.0,13592.0,,DUNLO,18833.0
795.0,20774.0,,DUNLOW,25688.0
767.0,19074.0,231.0,DUNMOR,46250.0
349.0,55462.0,,DUNMORE,32132.0
25216.0,19878.0,438.0,DUNN,35281.0
270.0,38356.0,519.0,DUNN CENTER,56563.0
2567.0,61580.0,2001.0,DUNN LORING,187768.0
868.0,14743.0,,DUNNEGAN,22134.0
434.0,31340.0,138.0,DUNNELL,57981.0
35180.0,20048.5,682.2,DUNNELLON,41134.5
1320.0,22218.0,716.0,DUNNIGAN,56705.0
446.0,20682.0,279.0,DUNNING,50063.0
1887.0,22859.0,594.0,DUNNSVILLE,41859.0
1608.0,17935.0,307.0,DUNNVILLE,33060.0
183.0,19687.0,388.0,DUNREITH,43333.0
3231.0,13624.0,190.0,DUNSEITH,25109.0
2179.0,21614.0,645.0,DUNSMUIR,32000.0
3255.0,48133.0,575.0,DUNSTABLE,119022.0
4650.0,25135.0,585.0,DUPO,53750.0
10124.0,21832.7,935.3,DUPONT,56474.7
1139.0,16569.0,292.0,DUPREE,44773.0
126.0,24783.0,,DUPUYER,41250.0
5581.0,14095.0,438.0,DUQUESNE,20152.0
14448.0,24603.3,480.0,DURAND,52791.3
38229.0,29512.3,746.3,DURANGO,58652.7
27865.0,19803.0,438.7,DURANT,39357.7
756.0,16208.0,233.0,DURBIN,31845.0
295618.0,28508.2,742.2,DURHAM,58902.7
1388.0,21394.0,625.0,DURHAMVILLE,45833.0
208.0,23746.0,,DURKEE,45491.0
3887.0,26017.0,492.0,DURYEA,42139.0
2744.0,21667.0,342.0,DUSHORE,39464.0
11564.0,26034.0,440.0,DUSON,44354.0
719.0,14768.0,246.0,DUSTIN,27500.0
271.0,35718.0,747.0,DUTCH FLAT,52679.0
155.0,41061.0,1125.0,DUTCH HARBOR,81875.0
225.0,23421.0,863.0,DUTCH JOHN,57917.0
38.0,18411.0,525.0,DUTCHTOWN,40469.0
4245.0,24106.0,378.0,DUTTON,43294.3
10964.0,39858.0,1311.0,DUVALL,95025.0
15126.0,54596.0,949.0,DUXBURY,118272.0
504.0,14198.0,,DWALE,33893.0
115.0,36417.0,,DWARF,59395.0
7635.0,21485.7,504.0,DWIGHT,50411.7
0.0,,,DYCUSBURG,
27114.0,22269.5,522.0,DYER,45952.5
27815.0,21965.0,420.0,DYERSBURG,37981.0
5688.0,22886.0,427.0,DYERSVILLE,47051.0
762.0,13903.0,333.0,DYESS,30313.0
3067.0,17372.0,1231.0,DYESS AFB,44779.0
633.0,19777.0,633.0,DYKE,38324.0
3276.0,24260.5,450.0,DYSART,51995.5
7869.0,33253.0,448.0,EADS,64533.0
43.0,11893.0,,EAGAN,11630.0
4892.0,19655.0,548.0,EAGAR,54122.0
88.0,27019.0,,EAGARVILLE,53750.0
42092.0,30794.7,717.7,EAGLE,69184.7
164.0,53455.0,,EAGLE BAY,72813.0
1483.0,24520.0,331.0,EAGLE BEND,44015.0
2189.0,22957.0,828.0,EAGLE BRIDGE,53194.0
4368.0,12209.0,184.0,EAGLE BUTTE,27813.0
3208.0,24343.0,875.0,EAGLE CREEK,66927.0
3952.0,26765.0,417.0,EAGLE GROVE,45985.0
11326.0,21337.0,554.0,EAGLE LAKE,44623.8
22358.0,18594.0,1138.0,EAGLE MOUNTAIN,68408.0
615.0,26024.0,925.0,EAGLE NEST,48929.0
53600.0,13397.0,391.0,EAGLE PASS,31214.0
13231.0,24313.0,833.0,EAGLE POINT,54354.0
34347.0,32094.0,1048.5,EAGLE RIVER,69953.5
3007.0,22133.0,331.0,EAGLE ROCK,45083.5
1607.0,15832.0,357.0,EAGLE SPRINGS,35174.0
159.0,30926.0,,EAGLES MERE,51250.0
1182.0,15220.0,325.0,EAGLETOWN,30284.0
3249.0,27020.7,398.0,EAGLEVILLE,40113.0
443.0,14533.0,289.0,EAKLY,34500.0
684.0,22805.0,443.0,EARL PARK,51313.0
3393.0,12617.0,313.0,EARLE,28750.0
275.0,27600.0,,EARLETON,48966.0
3827.0,30873.0,961.0,EARLEVILLE,49038.0
2807.0,27165.0,482.0,EARLHAM,62500.0
9570.0,8257.0,488.0,EARLIMART,25000.0
1198.0,21756.0,314.0,EARLING,48056.0
1488.0,15449.0,328.0,EARLINGTON,36190.0
1760.0,22419.0,313.0,EARLSBORO,49243.0
1276.0,30970.0,654.0,EARLTON,49479.0
7862.0,21941.0,517.7,EARLVILLE,51230.0
6101.0,23880.5,453.0,EARLY,45814.0
1504.0,16440.0,580.0,EARLY BRANCH,30469.0
4656.0,41340.0,879.0,EARLYSVILLE,104850.0
1313.0,24950.0,433.0,EARP,27279.0
1346.0,21816.0,385.0,EARTH,43688.0
0.0,,,EARTH CITY,
59547.0,23412.0,542.0,EASLEY,49899.5
9652.0,23561.0,432.0,EAST ALTON,43592.0
19795.0,47077.0,1153.0,EAST AMHERST,101660.0
467.0,27653.0,,EAST ANDOVER,51933.0
286.0,36269.0,,EAST ARLINGTON,62250.0
17137.0,35380.0,568.0,EAST AURORA,71278.0
594.0,22640.0,,EAST BALDWIN,61250.0
1140.0,21304.0,411.0,EAST BANK,43264.0
971.0,21151.0,528.0,EAST BARRE,66815.0
7997.0,20980.0,431.0,EAST BEND,43724.0
115.0,27758.0,,EAST BERKSHIRE,69063.0
9424.0,33584.5,656.0,EAST BERLIN,75079.5
4462.0,22349.0,576.0,EAST BERNARD,49604.0
1555.0,38794.0,529.0,EAST BERNE,83409.0
6261.0,16624.0,411.0,EAST BERNSTADT,32743.0
1280.0,24261.0,530.0,EAST BETHANY,48250.0
249.0,24507.0,,EAST BLUE HILL,30984.0
590.0,35294.0,,EAST BOOTHBAY,57279.0
2127.0,19726.0,383.0,EAST BRADY,38500.0
493.0,20298.0,,EAST BRANCH,45089.0
13894.0,35360.0,870.0,EAST BRIDGEWATER,85912.0
2253.0,30172.0,936.0,EAST BROOKFIELD,66042.0
46550.0,41839.0,1194.0,EAST BRUNSWICK,96067.0
789.0,26584.0,644.0,EAST BURKE,54583.0
647.0,22128.0,575.0,EAST BUTLER,41875.0
1080.0,25564.0,772.0,EAST CALAIS,61563.0
650.0,28454.0,906.0,EAST CANAAN,51369.0
6339.0,22897.0,531.0,EAST CANTON,51512.0
1272.0,17055.0,404.0,EAST CARBON,28688.0
2209.0,18415.0,440.0,EAST CARONDELET,40018.0
161.0,17298.0,507.0,EAST CHARLESTON,27917.0
1503.0,47993.0,844.0,EAST CHATHAM,79219.0
29584.0,13497.0,535.0,EAST CHICAGO,27583.0
7309.0,29679.0,535.0,EAST CHINA,58250.0
1534.0,25226.0,661.0,EAST CONCORD,50673.0
565.0,20079.0,769.0,EAST CORINTH,55078.0
355.0,55869.0,,EAST DENNIS,128576.0
39.0,25533.0,,EAST DIXFIELD,61250.0
668.0,29055.0,733.0,EAST DORSET,54453.0
478.0,30718.0,790.0,EAST DOVER,58235.0
10796.0,14791.0,382.0,EAST DUBLIN,30128.0
4821.0,26651.0,527.0,EAST DUBUQUE,56960.0
1095.0,21886.0,679.0,EAST DURHAM,48813.0
6953.0,21919.0,620.0,EAST EARL,58947.0
34.0,25435.0,,EAST ELLSWORTH,
78005.0,18936.5,1254.0,EAST ELMHURST,53058.5
1129.0,34974.0,600.0,EAST FAIRFIELD,65263.0
19470.0,33741.0,1026.0,EAST FALMOUTH,61063.0
3359.0,16562.0,570.0,EAST FLAT ROCK,25283.0
2228.0,22797.0,463.0,EAST FREEDOM,43158.0
4356.0,32987.0,735.0,EAST FREETOWN,81150.0
286.0,15888.0,,EAST FULTONHAM,40550.0
807.0,25695.0,606.0,EAST GALESBURG,51333.0
642.0,21409.0,536.0,EAST GLACIER PARK,38375.0
4896.0,36072.0,714.0,EAST GRANBY,71786.0
9997.0,26509.0,581.0,EAST GRAND FORKS,53446.0
9537.0,38950.0,945.0,EAST GREENBUSH,84714.0
5298.0,30903.0,715.0,EAST GREENVILLE,68279.0
18241.0,54361.0,985.0,EAST GREENWICH,85429.0
5174.0,40278.0,1044.0,EAST HADDAM,82552.0
2670.0,37839.0,712.0,EAST HAMPSTEAD,86652.0
28397.0,44191.5,1255.0,EAST HAMPTON,86578.5
11236.0,47087.0,1201.0,EAST HANOVER,106951.0
1166.0,26287.0,511.0,EAST HARDWICK,54928.0
51241.0,25397.5,784.0,EAST HARTFORD,50071.0
1553.0,33743.0,783.0,EAST HARTLAND,87348.0
29311.0,26212.5,798.0,EAST HAVEN,52696.0
7467.0,24079.0,694.0,EAST HELENA,61678.0
134.0,12066.0,,EAST HICKORY,18523.0
13921.0,40389.0,1239.0,EAST ISLIP,105000.0
257.0,26595.0,730.0,EAST JEWETT,34844.0
7222.0,25045.0,512.0,EAST JORDAN,43119.0
0.0,,,EAST KILLINGLY,
3221.0,39869.0,1214.0,EAST KINGSTON,89333.0
63509.0,15001.5,792.0,EAST LANSING,39692.0
2747.0,31350.0,957.0,EAST LEROY,64183.0
850.0,30869.0,,EAST LIBERTY,68550.0
75.0,5812.0,,EAST LIVERMORE,
23340.0,21384.0,420.0,EAST LIVERPOOL,35817.0
15816.0,36171.0,826.0,EAST LONGMEADOW,80469.0
6390.0,46527.0,1038.0,EAST LYME,106296.0
1128.0,15651.0,432.0,EAST LYNN,24167.0
267.0,21553.0,469.0,EAST LYNNE,51250.0
1313.0,20720.0,342.0,EAST MACHIAS,43824.0
1012.0,43634.0,938.0,EAST MARION,66583.0
2222.0,22558.0,508.0,EAST MC KEESPORT,40104.0
37687.0,35976.0,1558.0,EAST MEADOW,92311.0
1109.0,28092.0,525.0,EAST MEREDITH,54702.0
0.0,,,EAST MIDDLEBURY,
1718.0,19988.0,282.0,EAST MILLINOCKET,34671.0
910.0,23336.0,,EAST MILLSBORO,43301.0
24085.0,23410.0,493.0,EAST MOLINE,43741.0
1609.0,28564.0,935.0,EAST MONTPELIER,56917.0
5019.0,42441.0,1579.0,EAST MORICHES,92200.0
