Population,Median Household Income,Per Capita Income,Average Rent,Zipcode,City,State
9131.0,104245.0,39115.0,1333.0,01949,MIDDLETON,MA
17569.0,78638.0,46124.0,973.0,01950,NEWBURYPORT,MA
3707.0,81106.0,42632.0,985.0,01951,NEWBURY,MA
8396.0,72131.0,35656.0,877.0,01952,SALISBURY,MA
51319.0,64430.0,34255.0,1118.0,01960,PEABODY,MA
7040.0,66402.0,41762.0,858.0,01966,ROCKPORT,MA
5914.0,83237.0,38324.0,1176.0,01969,ROWLEY,MA
41747.0,55698.0,31407.0,945.0,01970,SALEM,MA
7995.0,105865.0,44500.0,1027.0,01982,SOUTH HAMILTON,MA
6211.0,111696.0,56488.0,856.0,01983,TOPSFIELD,MA
4964.0,127606.0,46255.0,848.0,01984,WENHAM,MA
4305.0,111652.0,53144.0,1056.0,01985,WEST NEWBURY,MA
16438.0,80179.0,36165.0,1076.0,02019,BELLINGHAM,MA
21781.0,89900.0,46086.0,1197.0,02021,CANTON,MA
7935.0,117829.0,61267.0,1100.0,02025,COHASSET,MA
24906.0,84704.0,43063.0,1306.0,02026,DEDHAM,MA
5677.0,187829.0,89476.0,1119.0,02030,DOVER,MA
3884.0,77955.0,39531.0,1093.0,02032,EAST WALPOLE,MA
16990.0,91601.0,42801.0,1172.0,02035,FOXBORO,MA
32064.0,99194.0,41946.0,1011.0,02038,FRANKLIN,MA
22330.0,106854.0,60770.0,1751.0,02043,HINGHAM,MA
10319.0,75551.0,41064.0,1273.0,02045,HULL,MA
111.0,,14649.0,,02047,HUMAROCK,MA
23293.0,93539.0,42207.0,981.0,02048,MANSFIELD,MA
25647.0,91764.0,43165.0,1147.0,02050,MARSHFIELD,MA
12136.0,133931.0,62076.0,904.0,02052,MEDFIELD,MA
12866.0,106132.0,43335.0,731.0,02053,MEDWAY,MA
7950.0,91341.0,39651.0,1064.0,02054,MILLIS,MA
11274.0,134104.0,43630.0,849.0,02056,NORFOLK,MA
10560.0,113944.0,48205.0,1242.0,02061,NORWELL,MA
28698.0,75957.0,37213.0,1081.0,02062,NORWOOD,MA
17730.0,100833.0,49657.0,854.0,02066,SCITUATE,MA
17591.0,125313.0,53259.0,1487.0,02067,SHARON,MA
1770.0,97813.0,25115.0,,02071,SOUTH WALPOLE,MA
27522.0,74262.0,33094.0,1054.0,02072,STOUGHTON,MA
19006.0,93416.0,44982.0,1058.0,02081,WALPOLE,MA
14714.0,128984.0,62949.0,1200.0,02090,WESTWOOD,MA
11058.0,100574.0,45019.0,860.0,02093,WRENTHAM,MA
4062.0,96921.0,83723.0,1757.0,02108,BOSTON,MA
4241.0,119196.0,90256.0,1948.0,02109,BOSTON,MA
1752.0,111250.0,136352.0,2001.0,02110,BOSTON,MA
7771.0,43551.0,51511.0,1243.0,02111,BOSTON,MA
6843.0,66636.0,54464.0,1451.0,02113,BOSTON,MA
11994.0,80500.0,67701.0,1835.0,02114,BOSTON,MA
28928.0,27134.0,22112.0,1321.0,02115,BOSTON,MA
21793.0,87653.0,80314.0,1489.0,02116,BOSTON,MA
27873.0,54152.0,45343.0,986.0,02118,BOSTON,MA
24767.0,27180.0,19183.0,741.0,02119,ROXBURY,MA
14221.0,35077.0,17704.0,1048.0,02120,ROXBURY CROSSING,MA
27093.0,28238.0,17224.0,641.0,02121,DORCHESTER,MA
24546.0,50192.0,23904.0,1070.0,02122,DORCHESTER,MA
51382.0,48841.0,22891.0,1021.0,02124,DORCHESTER CENTER,MA
34172.0,45130.0,23350.0,1047.0,02125,DORCHESTER,MA
27984.0,45238.0,20804.0,1025.0,02126,MATTAPAN,MA
33825.0,68724.0,44737.0,1048.0,02127,BOSTON,MA
43575.0,48704.0,23468.0,965.0,02128,BOSTON,MA
17454.0,86346.0,57847.0,1008.0,02129,CHARLESTOWN,MA
37541.0,75730.0,44110.0,1272.0,02130,JAMAICA PLAIN,MA
30960.0,66735.0,30984.0,1077.0,02131,ROSLINDALE,MA
27628.0,83360.0,44546.0,1214.0,02132,WEST ROXBURY,MA
19009.0,37820.0,24946.0,1361.0,02134,ALLSTON,MA
36932.0,48687.0,31475.0,1390.0,02135,BRIGHTON,MA
29271.0,58890.0,27408.0,918.0,02136,HYDE PARK,MA
35554.0,75446.0,52592.0,1650.0,02138,CAMBRIDGE,MA
36015.0,71745.0,42235.0,1533.0,02139,CAMBRIDGE,MA
18164.0,71908.0,50856.0,1279.0,02140,CAMBRIDGE,MA
13126.0,64326.0,39241.0,1292.0,02141,CAMBRIDGE,MA
2838.0,100114.0,67525.0,2001.0,02142,CAMBRIDGE,MA
26056.0,68440.0,36705.0,1292.0,02143,SOMERVILLE,MA
23854.0,78380.0,40831.0,1477.0,02144,SOMERVILLE,MA
24659.0,55487.0,29355.0,1110.0,02145,SOMERVILLE,MA
59819.0,53798.0,26648.0,1100.0,02148,MALDEN,MA
42076.0,49368.0,23401.0,1053.0,02149,EVERETT,MA
36222.0,47291.0,20617.0,1013.0,02150,CHELSEA,MA
52534.0,51863.0,26092.0,1059.0,02151,REVERE,MA
17763.0,64548.0,37720.0,1125.0,02152,WINTHROP,MA
58832.0,73567.0,34309.0,1279.0,02155,MEDFORD,MA
2100.0,43989.0,22511.0,1934.0,02163,BOSTON,MA
55064.0,58669.0,32613.0,1106.0,02169,QUINCY,MA
19796.0,66917.0,31165.0,1048.0,02170,QUINCY,MA
17735.0,64812.0,36933.0,1190.0,02171,QUINCY,MA
27239.0,85704.0,42361.0,1031.0,02176,MELROSE,MA
21498.0,76127.0,38561.0,1141.0,02180,STONEHAM,MA
36051.0,81844.0,36351.0,1163.0,02184,BRAINTREE,MA
27094.0,111071.0,46166.0,1066.0,02186,MILTON,MA
14655.0,68366.0,35954.0,1050.0,02188,WEYMOUTH,MA
14609.0,60059.0,31185.0,888.0,02189,EAST WEYMOUTH,MA
16733.0,77329.0,37124.0,1108.0,02190,SOUTH WEYMOUTH,MA
8369.0,65365.0,34652.0,1155.0,02191,NORTH WEYMOUTH,MA
1273.0,109716.0,141896.0,2001.0,02199,BOSTON,MA
0.0,,,,02203,BOSTON,MA
1894.0,110333.0,94308.0,2001.0,02210,BOSTON,MA
24213.0,35659.0,20651.0,1534.0,02215,BOSTON,MA
58982.0,44144.0,21477.0,926.0,02301,BROCKTON,MA
34929.0,61060.0,22728.0,883.0,02302,BROCKTON,MA
4400.0,73194.0,33005.0,1010.0,02322,AVON,MA
26573.0,87015.0,32991.0,1059.0,02324,BRIDGEWATER,MA
11493.0,72161.0,30918.0,1274.0,02330,CARVER,MA
15126.0,118272.0,54596.0,949.0,02332,DUXBURY,MA
13894.0,85912.0,35360.0,870.0,02333,EAST BRIDGEWATER,MA
7546.0,67760.0,33177.0,1134.0,02338,HALIFAX,MA
14027.0,99250.0,41219.0,910.0,02339,HANOVER,MA
10250.0,92560.0,33337.0,924.0,02341,HANSON,MA
10667.0,62292.0,33682.0,1072.0,02343,HOLBROOK,MA
23247.0,77607.0,31719.0,941.0,02346,MIDDLEBORO,MA
10798.0,87900.0,35711.0,881.0,02347,LAKEVILLE,MA
16009.0,78395.0,34567.0,1003.0,02351,ABINGTON,MA
12625.0,100429.0,40982.0,993.0,02356,NORTH EASTON,MA
959.0,,5055.0,,02357,NORTH EASTON,MA
17916.0,86887.0,36916.0,1282.0,02359,PEMBROKE,MA
56816.0,76565.0,35456.0,1112.0,02360,PLYMOUTH,MA
12673.0,82661.0,37330.0,999.0,02364,KINGSTON,MA
149.0,,2396.0,,02366,SOUTH CARVER,MA
2834.0,93563.0,38629.0,622.0,02367,PLYMPTON,MA
32952.0,62152.0,28092.0,1112.0,02368,RANDOLPH,MA
17546.0,66329.0,30051.0,986.0,02370,ROCKLAND,MA
9833.0,86689.0,38628.0,1029.0,02375,SOUTH EASTON,MA
6928.0,80347.0,32725.0,785.0,02379,WEST BRIDGEWATER,MA
14567.0,72462.0,32541.0,886.0,02382,WHITMAN,MA
14073.0,147924.0,69777.0,1496.0,02420,LEXINGTON,MA
17813.0,136250.0,70103.0,1614.0,02421,LEXINGTON,MA
20844.0,102087.0,68108.0,1799.0,02445,BROOKLINE,MA
28924.0,78814.0,60512.0,1691.0,02446,BROOKLINE,MA
17299.0,81334.0,45644.0,1384.0,02451,WALTHAM,MA
15025.0,78349.0,31988.0,1500.0,02452,WALTHAM,MA
28997.0,67382.0,34152.0,1107.0,02453,WALTHAM,MA
1343.0,,5860.0,,02457,BABSON PARK,MA
11602.0,95216.0,59071.0,1438.0,02458,NEWTON,MA
18339.0,133801.0,71128.0,1502.0,02459,NEWTON CENTER,MA
9046.0,102276.0,61686.0,1361.0,02460,NEWTONVILLE,MA
6808.0,122283.0,61088.0,1714.0,02461,NEWTON HIGHLANDS,MA
1412.0,83438.0,74279.0,1080.0,02462,NEWTON LOWER FALLS,MA
2947.0,81771.0,51744.0,1341.0,02464,NEWTON UPPER FALLS,MA
11673.0,139763.0,75857.0,1435.0,02465,WEST NEWTON,MA
9105.0,105893.0,47551.0,1525.0,02466,AUBURNDALE,MA
23092.0,115493.0,55288.0,1833.0,02467,CHESTNUT HILL,MA
5267.0,201731.0,86528.0,2001.0,02468,WABAN,MA
32622.0,87775.0,44700.0,1337.0,02472,WATERTOWN,MA
26646.0,87225.0,48199.0,1310.0,02474,ARLINGTON,MA
16662.0,95305.0,51709.0,1212.0,02476,ARLINGTON,MA
24864.0,110633.0,56884.0,1438.0,02478,BELMONT,MA
16215.0,180607.0,83035.0,1732.0,02481,WELLESLEY HILLS,MA
10946.0,135089.0,63889.0,1280.0,02482,WELLESLEY,MA
20131.0,137839.0,66190.0,676.0,02492,NEEDHAM,MA
11538.0,192563.0,105217.0,1213.0,02493,WESTON,MA
9109.0,104543.0,56326.0,1484.0,02494,NEEDHAM HEIGHTS,MA
11455.0,59250.0,33808.0,779.0,02532,BUZZARDS BAY,MA
1247.0,96053.0,36703.0,,02534,CATAUMET,MA
1283.0,67500.0,42716.0,1054.0,02535,CHILMARK,MA
19470.0,61063.0,33741.0,1026.0,02536,EAST FALMOUTH,MA
6288.0,79180.0,32964.0,1316.0,02537,EAST SANDWICH,MA
3245.0,48402.0,24790.0,1081.0,02538,EAST WAREHAM,MA
4135.0,66711.0,38588.0,1133.0,02539,EDGARTOWN,MA
8554.0,59858.0,49489.0,929.0,02540,FALMOUTH,MA
1155.0,45107.0,16979.0,1083.0,02542,BUZZARDS BAY,MA
736.0,66250.0,50348.0,1175.0,02543,WOODS HOLE,MA
210.0,53125.0,33253.0,,02553,MONUMENT BEACH,MA
9843.0,85835.0,47658.0,1443.0,02554,NANTUCKET,MA
2852.0,77661.0,46442.0,1252.0,02556,NORTH FALMOUTH,MA
4563.0,69844.0,30190.0,1042.0,02557,OAK BLUFFS,MA
1489.0,49121.0,31100.0,879.0,02558,ONSET,MA
4056.0,59489.0,36281.0,773.0,02559,POCASSET,MA
468.0,73750.0,32293.0,,02561,SAGAMORE,MA
3371.0,62778.0,33670.0,1157.0,02562,SAGAMORE BEACH,MA
9616.0,79578.0,38405.0,1049.0,02563,SANDWICH,MA
381.0,59412.0,38888.0,,02564,SIASCONSET,MA
3995.0,48935.0,30955.0,1033.0,02568,VINEYARD HAVEN,MA
10497.0,56250.0,30679.0,922.0,02571,WAREHAM,MA
2628.0,70963.0,30136.0,966.0,02575,WEST TISBURY,MA
4888.0,79760.0,30900.0,900.0,02576,WEST WAREHAM,MA
0.0,,,,02584,NANTUCKET,MA
13552.0,39454.0,24219.0,854.0,02601,HYANNIS,MA
2113.0,61250.0,36804.0,1310.0,02630,BARNSTABLE,MA
9610.0,61397.0,35158.0,932.0,02631,BREWSTER,MA
11543.0,67422.0,33787.0,1133.0,02632,CENTERVILLE,MA
3868.0,66516.0,46448.0,870.0,02633,CHATHAM,MA
3355.0,78583.0,43999.0,1616.0,02635,COTUIT,MA
84.0,,26569.0,,02637,CUMMAQUID,MA
3355.0,58750.0,37471.0,919.0,02638,DENNIS,MA
3138.0,46510.0,27757.0,908.0,02639,DENNIS PORT,MA
355.0,128576.0,55869.0,,02641,EAST DENNIS,MA
4919.0,58056.0,36116.0,1059.0,02642,EASTHAM,MA
17.0,,,,02643,EAST ORLEANS,MA
4469.0,90540.0,28462.0,1692.0,02644,FORESTDALE,MA
9487.0,62835.0,30999.0,996.0,02645,HARWICH,MA
1946.0,66771.0,43275.0,870.0,02646,HARWICH PORT,MA
129.0,146705.0,58517.0,,02647,HYANNIS PORT,MA
6898.0,68260.0,41204.0,1305.0,02648,MARSTONS MILLS,MA
14000.0,63657.0,34717.0,1135.0,02649,MASHPEE,MA
1222.0,66932.0,48467.0,858.0,02650,NORTH CHATHAM,MA
26.0,,,,02651,NORTH EASTHAM,MA
1133.0,52639.0,37742.0,753.0,02652,NORTH TRURO,MA
5982.0,59938.0,42209.0,695.0,02653,ORLEANS,MA
3943.0,72546.0,56395.0,1255.0,02655,OSTERVILLE,MA
2964.0,41140.0,45204.0,859.0,02657,PROVINCETOWN,MA
837.0,51033.0,34619.0,1186.0,02659,SOUTH CHATHAM,MA
6018.0,49024.0,30437.0,817.0,02660,SOUTH DENNIS,MA
121.0,21912.0,24332.0,,02663,SOUTH WELLFLEET,MA
9487.0,47873.0,31253.0,979.0,02664,SOUTH YARMOUTH,MA
598.0,61477.0,42750.0,939.0,02666,TRURO,MA
2891.0,51908.0,39902.0,770.0,02667,WELLFLEET,MA
2755.0,80296.0,42993.0,969.0,02668,WEST BARNSTABLE,MA
211.0,100109.0,41827.0,,02669,WEST CHATHAM,MA
1302.0,49871.0,38015.0,939.0,02670,WEST DENNIS,MA
844.0,45769.0,52292.0,632.0,02671,WEST HARWICH,MA
150.0,205324.0,46733.0,,02672,WEST HYANNISPORT,MA
8407.0,55204.0,32671.0,1103.0,02673,WEST YARMOUTH,MA
6254.0,61365.0,41238.0,1253.0,02675,YARMOUTH PORT,MA
4567.0,89833.0,31246.0,1054.0,02702,ASSONET,MA
43677.0,67039.0,30978.0,823.0,02703,ATTLEBORO,MA
114.0,38333.0,26096.0,,02713,CUTTYHUNK,MA
3195.0,86823.0,31251.0,945.0,02715,DIGHTON,MA
4356.0,81150.0,32987.0,735.0,02717,EAST FREETOWN,MA
6774.0,80211.0,29144.0,832.0,02718,EAST TAUNTON,MA
15952.0,60326.0,30381.0,738.0,02719,FAIRHAVEN,MA
30811.0,41910.0,25090.0,644.0,02720,FALL RIVER,MA
26141.0,30180.0,19321.0,579.0,02721,FALL RIVER,MA
14298.0,28120.0,18980.0,580.0,02723,FALL RIVER,MA
16769.0,27390.0,18827.0,551.0,02724,FALL RIVER,MA
2717.0,67396.0,27714.0,983.0,02725,SOMERSET,MA
15524.0,74141.0,32263.0,850.0,02726,SOMERSET,MA
4915.0,80456.0,45269.0,791.0,02738,MARION,MA
6086.0,78864.0,35941.0,923.0,02739,MATTAPOISETT,MA
43308.0,34259.0,20649.0,627.0,02740,NEW BEDFORD,MA
10321.0,66276.0,31463.0,649.0,02743,ACUSHNET,MA
11722.0,31216.0,18190.0,583.0,02744,NEW BEDFORD,MA
24830.0,47536.0,26093.0,689.0,02745,NEW BEDFORD,MA
14835.0,25623.0,15948.0,628.0,02746,NEW BEDFORD,MA
22092.0,71073.0,25441.0,880.0,02747,NORTH DARTMOUTH,MA
12591.0,64077.0,37929.0,778.0,02748,SOUTH DARTMOUTH,MA
27081.0,78087.0,34793.0,870.0,02760,NORTH ATTLEBORO,MA
8429.0,77109.0,39346.0,997.0,02762,PLAINVILLE,MA
1638.0,125769.0,39837.0,888.0,02763,ATTLEBORO FALLS,MA
3926.0,79615.0,37724.0,845.0,02764,NORTH DIGHTON,MA
19209.0,81069.0,32414.0,846.0,02766,NORTON,MA
13450.0,80761.0,34853.0,1204.0,02767,RAYNHAM,MA
11664.0,82500.0,36959.0,894.0,02769,REHOBOTH,MA
5275.0,88636.0,37301.0,855.0,02770,ROCHESTER,MA
13932.0,70966.0,34580.0,990.0,02771,SEEKONK,MA
15943.0,71179.0,33070.0,724.0,02777,SWANSEA,MA
6452.0,90741.0,33189.0,,02779,BERKLEY,MA
49151.0,49732.0,26055.0,776.0,02780,TAUNTON,MA
16154.0,78750.0,35011.0,809.0,02790,WESTPORT,MA
80.0,71042.0,58534.0,,02791,WESTPORT POINT,MA
919.0,48456.0,42134.0,754.0,02802,ALBION,RI
2587.0,71772.0,33192.0,,02804,ASHAWAY,RI
16298.0,103696.0,54414.0,1197.0,02806,BARRINGTON,RI
836.0,90491.0,52486.0,883.0,02807,BLOCK ISLAND,RI
2202.0,73382.0,30863.0,688.0,02808,BRADFORD,RI
22531.0,62358.0,31526.0,728.0,02809,BRISTOL,RI
1969.0,110233.0,35637.0,,02812,CAROLINA,RI
7821.0,69349.0,34602.0,928.0,02813,CHARLESTOWN,RI
7477.0,82127.0,32640.0,711.0,02814,CHEPACHET,RI
200.0,125000.0,47267.0,,02815,CLAYVILLE,RI
32800.0,64581.0,29936.0,735.0,02816,COVENTRY,RI
6102.0,78438.0,36160.0,1098.0,02817,WEST GREENWICH,RI
18241.0,85429.0,54361.0,985.0,02818,EAST GREENWICH,RI
6460.0,82189.0,36185.0,780.0,02822,EXETER,RI
5305.0,81923.0,36152.0,803.0,02825,FOSTER,RI
637.0,33203.0,20529.0,,02826,GLENDALE,RI
2067.0,93750.0,35893.0,1165.0,02827,GREENE,RI
7403.0,75408.0,38147.0,990.0,02828,GREENVILLE,RI
6356.0,66658.0,34376.0,776.0,02830,HARRISVILLE,RI
3129.0,82207.0,33365.0,757.0,02831,HOPE,RI
5263.0,57318.0,29245.0,687.0,02832,HOPE VALLEY,RI
513.0,64554.0,44846.0,324.0,02833,HOPKINTON,RI
5423.0,90484.0,54915.0,1319.0,02835,JAMESTOWN,RI
103.0,68500.0,35931.0,,02836,KENYON,RI
3490.0,85852.0,49693.0,915.0,02837,LITTLE COMPTON,RI
3615.0,47323.0,25803.0,742.0,02838,MANVILLE,RI
1617.0,73750.0,31063.0,834.0,02839,MAPLEVILLE,RI
23306.0,60751.0,38498.0,989.0,02840,NEWPORT,RI
1066.0,,34581.0,,02841,NEWPORT,RI
16116.0,69495.0,34094.0,1138.0,02842,MIDDLETOWN,RI
22567.0,77049.0,39199.0,878.0,02852,NORTH KINGSTOWN,RI
8919.0,76775.0,36536.0,739.0,02857,NORTH SCITUATE,RI
605.0,92500.0,56813.0,,02858,OAKLAND,RI
6932.0,58828.0,28461.0,781.0,02859,PASCOAG,RI
43862.0,32614.0,19486.0,667.0,02860,PAWTUCKET,RI
27431.0,54184.0,25198.0,800.0,02861,PAWTUCKET,RI
19387.0,27993.0,14074.0,653.0,02863,CENTRAL FALLS,RI
33429.0,72416.0,35306.0,716.0,02864,CUMBERLAND,RI
16881.0,78429.0,40867.0,811.0,02865,LINCOLN,RI
17155.0,74494.0,44918.0,1176.0,02871,PORTSMOUTH,RI
184.0,,35756.0,,02872,PRUDENCE ISLAND,RI
181.0,72273.0,45086.0,,02873,ROCKVILLE,RI
6077.0,109375.0,44544.0,1160.0,02874,SAUNDERSTOWN,RI
428.0,80438.0,40517.0,1101.0,02875,SHANNOCK,RI
237.0,58438.0,41172.0,894.0,02876,SLATERSVILLE,RI
15805.0,73085.0,37587.0,716.0,02878,TIVERTON,RI
20675.0,75692.0,42125.0,835.0,02879,WAKEFIELD,RI
7681.0,80844.0,17818.0,956.0,02881,KINGSTON,RI
13966.0,64852.0,41702.0,972.0,02882,NARRAGANSETT,RI
10597.0,54295.0,30687.0,729.0,02885,WARREN,RI
28758.0,61682.0,35112.0,919.0,02886,WARWICK,RI
19551.0,57659.0,31704.0,944.0,02888,WARWICK,RI
28571.0,64006.0,30696.0,876.0,02889,WARWICK,RI
21248.0,60394.0,34266.0,864.0,02891,WESTERLY,RI
4256.0,66033.0,40897.0,626.0,02892,WEST KINGSTON,RI
29416.0,51397.0,27891.0,840.0,02893,WEST WARWICK,RI
563.0,83417.0,36384.0,935.0,02894,WOOD RIVER JUNCTION,RI
41113.0,36058.0,21088.0,655.0,02895,WOONSOCKET,RI
11782.0,77658.0,36485.0,904.0,02896,NORTH SMITHFIELD,RI
1231.0,92708.0,33828.0,,02898,WYOMING,RI
10613.0,26173.0,26146.0,840.0,02903,PROVIDENCE,RI
28793.0,41649.0,25191.0,750.0,02904,PROVIDENCE,RI
25285.0,41332.0,21109.0,727.0,02905,PROVIDENCE,RI
28920.0,65531.0,45404.0,1005.0,02906,PROVIDENCE,RI
27448.0,28819.0,13987.0,678.0,02907,PROVIDENCE,RI
36842.0,42640.0,20203.0,767.0,02908,PROVIDENCE,RI
43752.0,32036.0,15386.0,698.0,02909,PROVIDENCE,RI
20135.0,55893.0,27052.0,829.0,02910,CRANSTON,RI
15811.0,51288.0,27389.0,827.0,02911,NORTH PROVIDENCE,RI
1850.0,,4599.0,,02912,PROVIDENCE,RI
21978.0,40642.0,22148.0,730.0,02914,EAST PROVIDENCE,RI
16381.0,51928.0,30710.0,871.0,02915,RIVERSIDE,RI
8700.0,63480.0,35834.0,762.0,02916,RUMFORD,RI
14051.0,72983.0,29501.0,798.0,02917,SMITHFIELD,RI
28910.0,56377.0,30008.0,809.0,02919,JOHNSTON,RI
38679.0,53675.0,25788.0,887.0,02920,CRANSTON,RI
12207.0,98458.0,40551.0,845.0,02921,CRANSTON,RI
11283.0,110809.0,48600.0,1270.0,03031,AMHERST,NH
5027.0,98125.0,38501.0,927.0,03032,AUBURN,NH
5023.0,105255.0,39540.0,964.0,03033,BROOKLINE,NH
3961.0,93359.0,36573.0,1592.0,03034,CANDIA,NH
4789.0,105104.0,39816.0,1288.0,03036,CHESTER,NH
4248.0,89186.0,36186.0,984.0,03037,DEERFIELD,NH
33417.0,64642.0,30354.0,935.0,03038,DERRY,NH
6460.0,74609.0,32453.0,902.0,03042,EPPING,NH
1547.0,83393.0,37480.0,933.0,03043,FRANCESTOWN,NH
4290.0,82375.0,36421.0,1331.0,03044,FREMONT,NH
13742.0,69387.0,33628.0,1081.0,03045,GOFFSTOWN,NH
2774.0,99464.0,42354.0,1110.0,03046,DUNBARTON,NH
1496.0,68750.0,31066.0,768.0,03047,GREENFIELD,NH
3513.0,62321.0,28864.0,615.0,03048,GREENVILLE,NH
7700.0,113125.0,51368.0,1180.0,03049,HOLLIS,NH
24541.0,88600.0,36109.0,1067.0,03051,HUDSON,NH
8299.0,103182.0,35674.0,872.0,03052,LITCHFIELD,NH
24013.0,92053.0,38683.0,1123.0,03053,LONDONDERRY,NH
25538.0,88555.0,38711.0,1137.0,03054,MERRIMACK,NH
15067.0,64162.0,31909.0,957.0,03055,MILFORD,NH
2534.0,92396.0,37197.0,938.0,03057,MONT VERNON,NH
28959.0,44646.0,24748.0,887.0,03060,NASHUA,NH
27338.0,82826.0,37959.0,1100.0,03062,NASHUA,NH
15936.0,78191.0,37852.0,1086.0,03063,NASHUA,NH
14533.0,64026.0,34045.0,859.0,03064,NASHUA,NH
5291.0,99474.0,43563.0,863.0,03070,NEW BOSTON,NH
5112.0,81088.0,33886.0,802.0,03071,NEW IPSWICH,NH
12960.0,91301.0,37663.0,926.0,03076,PELHAM,NH
10218.0,61488.0,27774.0,913.0,03077,RAYMOND,NH
28820.0,76497.0,36598.0,985.0,03079,SALEM,NH
1515.0,82361.0,35671.0,869.0,03082,LYNDEBOROUGH,NH
1605.0,55000.0,26644.0,1255.0,03084,TEMPLE,NH
3812.0,74750.0,37125.0,883.0,03086,WILTON,NH
13777.0,113170.0,48701.0,1456.0,03087,WINDHAM,NH
2940.0,27143.0,34163.0,810.0,03101,MANCHESTER,NH
31806.0,50049.0,25866.0,885.0,03102,MANCHESTER,NH
36432.0,49518.0,23041.0,822.0,03103,MANCHESTER,NH
33145.0,60468.0,32130.0,917.0,03104,MANCHESTER,NH
13470.0,81640.0,34478.0,950.0,03106,HOOKSETT,NH
9711.0,79229.0,34852.0,886.0,03109,MANCHESTER,NH
21339.0,122517.0,53755.0,1380.0,03110,BEDFORD,NH
240.0,73472.0,42163.0,,03215,WATERVILLE VALLEY,NH
2138.0,71466.0,30157.0,898.0,03216,ANDOVER,NH
1796.0,39390.0,22083.0,641.0,03217,ASHLAND,NH
893.0,102917.0,31388.0,,03218,BARNSTEAD,NH
7337.0,61174.0,24796.0,804.0,03220,BELMONT,NH
2014.0,62872.0,31153.0,867.0,03221,BRADFORD,NH
5684.0,50453.0,26465.0,704.0,03222,BRISTOL,NH
3384.0,50968.0,34424.0,613.0,03223,CAMPTON,NH
2290.0,86838.0,39908.0,500.0,03224,CANTERBURY,NH
3700.0,62201.0,30081.0,950.0,03225,CENTER BARNSTEAD,NH
994.0,69861.0,38513.0,719.0,03226,CENTER HARBOR,NH
1039.0,54444.0,28846.0,936.0,03227,CENTER SANDWICH,NH
5594.0,81250.0,41471.0,794.0,03229,CONTOOCOOK,NH
1371.0,51094.0,23883.0,851.0,03230,DANBURY,NH
313.0,68553.0,32447.0,,03231,EAST ANDOVER,NH
96.0,105341.0,25359.0,,03233,ELKINS,NH
4596.0,73723.0,33447.0,924.0,03234,EPSOM,NH
8596.0,41828.0,21290.0,682.0,03235,FRANKLIN,NH
2155.0,67969.0,32932.0,,03237,GILMANTON,NH
89.0,49125.0,17911.0,,03238,GLENCLIFF,NH
1318.0,46490.0,24265.0,667.0,03240,GRAFTON,NH
838.0,55833.0,26510.0,697.0,03241,HEBRON,NH
4815.0,64913.0,26622.0,783.0,03242,HENNIKER,NH
1200.0,56667.0,25116.0,900.0,03243,HILL,NH
7988.0,55683.0,27653.0,719.0,03244,HILLSBOROUGH,NH
1674.0,62679.0,40889.0,774.0,03245,HOLDERNESS,NH
16001.0,47757.0,28373.0,781.0,03246,LACONIA,NH
7136.0,63527.0,37616.0,915.0,03249,GILFORD,NH
1264.0,34792.0,21380.0,595.0,03251,LINCOLN,NH
6284.0,57067.0,36587.0,881.0,03253,MEREDITH,NH
4065.0,72110.0,55428.0,973.0,03254,MOULTONBOROUGH,NH
1968.0,70455.0,34021.0,920.0,03255,NEWBURY,NH
2288.0,72872.0,26736.0,858.0,03256,NEW HAMPTON,NH
4584.0,72159.0,35753.0,774.0,03257,NEW LONDON,NH
2519.0,75326.0,33497.0,820.0,03258,CHICHESTER,NH
303.0,59167.0,37583.0,,03259,NORTH SANDWICH,NH
805.0,73229.0,32554.0,1151.0,03260,NORTH SUTTON,NH
4253.0,68398.0,35153.0,967.0,03261,NORTHWOOD,NH
1111.0,49583.0,29282.0,682.0,03262,NORTH WOODSTOCK,NH
4101.0,61326.0,24752.0,704.0,03263,PITTSFIELD,NH
7469.0,42599.0,20284.0,786.0,03264,PLYMOUTH,NH
2234.0,47130.0,29324.0,716.0,03266,RUMNEY,NH
1295.0,67100.0,28928.0,780.0,03268,SALISBURY,NH
2966.0,65000.0,32494.0,1208.0,03269,SANBORNTON,NH
279.0,63333.0,31386.0,,03273,SOUTH SUTTON,NH
11447.0,60470.0,29040.0,697.0,03275,SUNCOOK,NH
8394.0,58449.0,25690.0,827.0,03276,TILTON,NH
2991.0,70385.0,33808.0,816.0,03278,WARNER,NH
650.0,39261.0,23784.0,613.0,03279,WARREN,NH
1074.0,54500.0,29190.0,867.0,03280,WASHINGTON,NH
8828.0,86674.0,33744.0,1229.0,03281,WEARE,NH
900.0,44837.0,22299.0,705.0,03282,WENTWORTH,NH
1140.0,70938.0,28451.0,818.0,03284,SPRINGFIELD,NH
2473.0,59191.0,29732.0,978.0,03285,THORNTON,NH
1286.0,75833.0,35054.0,1000.0,03287,WILMOT,NH
4747.0,81653.0,36454.0,881.0,03290,NOTTINGHAM,NH
34.0,,28909.0,,03291,WEST NOTTINGHAM,NH
87.0,65833.0,27762.0,,03293,WOODSTOCK,NH
32665.0,51848.0,30840.0,855.0,03301,CONCORD,NH
15665.0,56983.0,27860.0,816.0,03303,CONCORD,NH
